BASIN,y1,y2,ychange,lsr,dist_cent,jaccard,sorensen,uniq_y1,uniq_y2
BLK,2010,2011,1,-3.549189030681183,2.307932616207413,0.02230296402179966,0.04363278755264193,0.9775564297592112,0.21929824561403505
BLK,2010,2012,2,-9.130538815615088,2.697731766761986,1.0830721175757163e-4,2.1659096515161584e-4,0.9998916927882424,0
BLK,2010,2013,3,-2.057926230394304,2.644563107217656,0.07461667513368256,0.13887124006223006,0.921696162960722,0.3869031992977859
BLK,2010,2014,4,-2.7872940416055014,3.2254360583395405,0.0395645317097364,0.07611750978973084,0.9595972961246878,0.343980343980344
BLK,2010,2015,5,-1.90792923721664,2.4495528901763035,0.0891153525312101,0.16364722492268122,0.9060347990371084,0.3667573079537729
BLK,2010,2016,6,-3.4729038378167134,2.067929696875449,0.02282216974837762,0.04462588008625597,0.976994760763645,0.2585365853658537
BLK,2010,2017,7,-2.5520834594209454,2.8224137350663,0.04216761918414329,0.08092291183860431,0.9563858216104472,0.44026371714691626
BLK,2010,2018,8,-2.4459380477369064,2.425552915461884,0.06184985218531545,0.11649453462375456,0.9367059087085176,0.269499417927823
BLK,2010,2019,9,-8.553022855093557,2.7173303463739327,1.2863234242924018e-4,2.5723159655566865e-4,0.9998713593838988,0.3333333333333333
BLK,2010,2021,11,-0.8910581469211041,2.4131830671451473,0.1851277306078211,0.3124181905909398,0.7797105833711491,0.4629987840458285
BLK,2010,2022,12,0.23721519292169216,2.6988297929424445,0.1976061713081315,0.3300019255784037,0.6258250245752001,0.704842726786172
BLK,2010,2023,13,-1.2958674107440211,2.646438616701052,0.17457095941075632,0.2972505969300192,0.8107018450780635,0.3082734475769302
BLK,2011,2012,1,-5.581349784933904,0.6572938291643191,0.00150359187222207,0.00300266895580721,0.9984930092792792,0.6
BLK,2011,2013,2,1.4912628002868793,0.6373573134576878,0.07962643560497086,0.14750738399685817,0.5985806165446884,0.9096452196812976
BLK,2011,2014,3,0.7618949890756819,0.9592594862872164,0.1250770137653422,0.22234391465654735,0.6506607929515418,0.8369350804331316
BLK,2011,2015,4,1.6412597934645434,0.4607696693346352,0.0937558335009537,0.17143832403774228,0.47182697780307337,0.8976739657204585
BLK,2011,2016,5,0.07628519286447008,0.5144072769493748,0.18383439885070443,0.31057451790415175,0.6771158097613513,0.7008310326673781
BLK,2011,2017,6,0.997105571260238,0.6843170109248277,0.08410633480594817,0.1551625188519961,0.7121405298200878,0.8937954619540036
BLK,2011,2018,7,1.103250982944277,0.522306060754661,0.1521928349345809,0.2641794503837929,0.4697986577181209,0.8240841347200409
BLK,2011,2019,8,-5.003833824412374,0.5416835111530817,0.00213813356871614,0.00426714341485445,0.9978521074086242,0.68
BLK,2011,2021,10,2.6581308837600792,0.408070021643631,0.05139856797817557,0.09777180518138671,0.25353218210361067,0.9476882180685852
BLK,2011,2022,11,3.786404223602875,0.6450388484153028,0.01844193487835572,0.03621597706610236,0.1833740831295843,0.981481376668309
BLK,2011,2023,12,2.2533216199371617,1.1255687584617284,0.070111476091972,0.13103583628131504,0.3107971745711403,0.9275994436115288
BLK,2012,2013,1,7.072612585220783,0.29809286180873756,7.419342177390332e-4,0.00148276831892527,0.125,0.9992579871358704
BLK,2012,2014,2,6.343244774009586,0.76838917789345,9.302466715890474e-4,0.0018587642339362,0.4705882352941176,0.9990689834839528
BLK,2012,2015,3,7.222609578398448,0.3363340553556439,3.928881450543896e-4,7.854676891653828e-4,0.4615384615384616,0.9996069795008644
BLK,2012,2016,4,5.657634977798374,0.9028716149747888,8.440135370558216e-4,0.00168660355787714,0.7575757575757576,0.999153754454519
BLK,2012,2017,5,6.578455356194142,0.6449928554284183,4.272794992719476e-4,8.541940189511966e-4,0.6923076923076924,0.9995723093279516
BLK,2012,2018,6,6.684600767878181,0.6323915547675217,6.767030553571008e-4,0.00135249087600606,0.45833333333333337,0.999322909245935
BLK,2012,2019,7,0.5775159605215302,0.36682929085430055,0.00388667151885161,0.00774324757787887,0.989230662825606,0.99395526899053
BLK,2012,2021,9,8.239480668693982,0.5643623652719221,1.980029270497212e-4,3.959274593036009e-4,0.25,0.9998019840037012
BLK,2012,2022,10,9.36775400853678,0.7712656951903054,8.543505950782702e-5,1.7085552196396782e-4,0,0.9999145649404922
BLK,2012,2023,11,7.834671404871066,1.1404834193193254,1.6957836708392511e-4,3.3909923027410094e-4,0.5714285714285714,0.9998303832818146
BLK,2013,2014,1,-0.7293678112111972,0.7452995176077392,0.2177507094114967,0.3576277274627568,0.7349596335825367,0.45036745678501194
BLK,2013,2015,2,0.14999699317766413,0.24282776201432063,0.24274409764075464,0.3906582185368395,0.5777315253492943,0.6365490628445424
BLK,2013,2016,3,-1.4149776074224092,0.933579139052494,0.094836151748024,0.1732426383557172,0.8923356725212004,0.5568111773166221
BLK,2013,2017,4,-0.4941572290266413,0.4950847865042746,0.22672606705167064,0.3696441661121411,0.7024207636635887,0.5122330359193327
BLK,2013,2018,5,-0.38801181734260226,0.7488701800668836,0.2326802634631822,0.37751924868087566,0.6831850298799483,0.5329997792656905
BLK,2013,2019,6,-6.495096624699253,0.4859993217268005,7.548443909282049e-4,0.0015085500613042,0.9992445853885896,0.5
BLK,2013,2021,8,1.1668680834732,0.7021383551194097,0.21737257208741004,0.3571175777595919,0.24792512802401556,0.7658486270132434
