basin,y1,y2,ychange,lsr,dist_cent,jaccard,sorensen,uniq_y1,uniq_y2
Calcasieu,2002,2007,5,-0.1297687235215449,0.428379264986099,0.5114113394971816,0.6767334955516725,0.36444623260688963,0.2763807060401398
Calcasieu,2002,2008,6,-0.5645494514145776,0.7390322215701783,0.36914793819869185,0.5392374744899493,0.5770716598192848,0.2562148564664102
Calcasieu,2002,2009,7,-0.0669473946889813,0.6814701521791989,0.43321135783345727,0.604532409634724,0.4150410201609527,0.37453891138101675
Calcasieu,2002,2010,8,0.43827079651182793,0.8076629010662805,0.4078819963429865,0.5794263971021315,0.2612242191126732,0.5233780258880278
Calcasieu,2002,2011,9,0.6974289058260245,1.3974205029135272,0.25439397943378395,0.405604592503886,0.3898527004909984,0.6962297993029245
Calcasieu,2002,2012,10,0.6891669428153208,0.4492052597353264,0.4003450949846952,0.5717806223887558,0.14460036607687615,0.570594443711474
Calcasieu,2002,2013,11,0.16640942620224378,0.6001570572763506,0.49599996108106365,0.6631015694982186,0.27686898653071174,0.3877253308325518
Calcasieu,2002,2014,12,0.8074496456797778,0.7038157467609639,0.37149218007933427,0.5417343029368862,0.12179930795847746,0.6083277079569107
Calcasieu,2002,2015,13,0.669926883245399,0.26985549295122224,0.48234723458785694,0.650788456757186,0.038754719669445034,0.5080865788999971
Calcasieu,2002,2016,14,0.3315638261799762,0.4581990400733054,0.5343682820150694,0.696531971207446,0.16654897609200034,0.40174857141469056
Calcasieu,2002,2017,15,0.3528251985589791,0.41803119713903003,0.5286464603112633,0.6916530068092006,0.16203389830508472,0.4111612072520375
Calcasieu,2002,2018,16,0.6725918334218273,0.608833427965558,0.44454718743521876,0.6154830957436683,0.0892976837715052,0.5351920802236292
Calcasieu,2002,2019,17,-3.0308095486925684,1.8101973163438045,0.04572373487783143,0.08744897596337561,0.9541646450212442,0.050566695727985965
Calcasieu,2003,2004,1,0.32509956952240965,0.6210182537587258,0.5748545371835773,0.7300414401594575,0.12972911189850264,0.37126808392165256
Calcasieu,2003,2005,2,0.03689773006370589,0.36448220111742097,0.6624893207699631,0.7969847535178617,0.188037152782137,0.21745075417681495
Calcasieu,2003,2006,3,-0.38015581184342007,0.703504369618514,0.4783516069188597,0.6471418635189596,0.4551858698636471,0.20320255258804062
Calcasieu,2003,2007,4,-0.5970731701275185,0.8100508097757115,0.40170946720610257,0.5731707983777734,0.5556721887762466,0.1927480916030534
Calcasieu,2003,2008,5,-1.0318538980205512,0.5778194622375069,0.33112288109711796,0.49750911174211787,0.6626028230132779,0.05317460317460316
Calcasieu,2003,2009,6,-0.5342518412949547,0.9582938527084597,0.4110353173929786,0.5826010339024048,0.5379660281180079,0.21169090783759575
Calcasieu,2003,2010,7,-0.029033650094145703,0.6243000773132399,0.5931063357444463,0.7445910199927643,0.2660626714321337,0.24444143897991805
Calcasieu,2003,2011,8,0.23012445922005084,0.6027445836681312,0.5513572524169968,0.7108062975926255,0.19723076923076915,0.3622522496252859
